Test date	Product name	Brand	Testing for	Result (ppb)
11/30/2021	ground cinnamon	spice supreme	arsenic	26.4
11/24/2021	chilli powder	radhuni	arsenic	11.2
11/24/2021	corriander	hoque	arsenic	25.8
11/24/2021	curry powder	chef s quality	arsenic	75.2
12/1/2021	curry powder	salma	arsenic	49.0
12/1/2021	chili powder	la flor	arsenic	163
12/1/2021	jamaican curry powder	la flor	arsenic	37.5
12/2/2021	chili powder	badia	arsenic	87.9
11/23/2021	marrakech natural spices cinnamon	cinnamon powder	arsenic	89.2
12/6/2021	ground cinnamon	mccormick	arsenic	none found
12/6/2021	organic ground saigon cinnamon	mccormick	arsenic	none found
12/6/2021	ground cinnamon	morton & bassett	arsenic	10.8
12/6/2021	cinnamon	simply organic	arsenic	13.6
12/6/2021	ground cinnamon	pics	arsenic	16.3
12/6/2021	organic ground cinnamon	trader joe s	arsenic	18.8
12/6/2021	100% organic cinnamon sticks	morton & bassett	arsenic	none found
12/6/2021	100% organic ground cinnamon	morton & bassett	arsenic	none found
12/6/2021	organic ground cinnamon	the fresh market	arsenic	14.5
12/6/2021	cinnamon sticks	the fresh market	arsenic	67.6
12/6/2021	organic ground cinnamon	365 whole foods	arsenic	none found
12/6/2021	organic vietnamese ground	365 whole foods	arsenic	13.5
12/6/2021	100% organic ground cinnamon	morton & bassett	arsenic	none found
12/6/2021	organic cinnamon (ka grade	frontier co-op	arsenic	none found
12/6/2021	cinnamon (ground)	simply organic	arsenic	17.0
12/2/2021	ground cinnamon	mccormick	arsenic	none found
12/6/2021	ceylon cinnamon	simply organic	arsenic	17.3
12/6/2021	cinnamon powder	badia	arsenic	41.2
12/6/2021	highland harvested saigon	the spice hunter	arsenic	none found
12/6/2021	cinnamon	public goods	arsenic	10.7
12/13/2021	organic ground cinnamon	great value	arsenic	260
12/13/2021	ground cinnamon	mccormick	arsenic	none
12/13/2021	ground cinnamon	great value	arsenic	14.5
12/13/2021	organic ground cinnamon	full circle market	arsenic	13.8
12/13/2021	vietnamese cinnamon	simply organic	arsenic	11.6
12/13/2021	ground cinnamon	supreme tradition	arsenic	173
12/13/2021	ground cinnamon	pics	arsenic	none
12/13/2021	ground cinnamon	mccormmick	arsenic	none
12/13/2021	ground connamon	morton & bassett	arsenic	10.3
12/13/2021	ground cinnamon	spice supreme	arsenic	24.2
12/13/2021	white pepper powder	unknown	arsenic	none
12/13/2021	ground cinnamon	supreme tradition	arsenic	151
12/17/2021	kawu kawu/potash	flobico	arsenic	4040
4/25/2022	dill weed	morton & bassett san	arsenic	47.6
4/25/2022	dill weed	morton & bassett san	arsenic	54.7
4/25/2022	dill weed	simply organic	arsenic	147.0
1/3/2022	cinnamon stick	mccormick	arsenic	none
1/3/2022	cinnamon stick	mccormick	arsenic	none
1/3/2022	ground cinnamon	mccormick	arsenic	none
1/3/2022	ground cinnamon	mccormick	arsenic	none
1/3/2022	ground cinnamon	pereg	arsenic	125
1/3/2022	highland harvested saigon	the spice hunter	arsenic	none
1/3/2022	cinnamon	simply organic	arsenic	17.1
1/3/2022	ceylon cinnamon	simply organic	arsenic	17.4
1/3/2022	ceylon cinnamon powder (cert.	frontier co-op	arsenic	20.0
1/3/2022	ground cinnamon	mccormick	arsenic	none
1/3/2022	cinnamon powder	badia	arsenic	26.9
1/3/2022	cinnamon powder	laxmi	arsenic	189
1/3/2022	cinnamon powder	south bay brand	arsenic	12.5
1/3/2022	cinnamon flavor powder	oriental mascot	arsenic	109
1/3/2022	cinnamon stick - canela estera	mimi s products	arsenic	none
1/3/2022	cinnamon stick - canela en rama	badia	arsenic	none
1/3/2022	ground cinnamon - canela molida	mi costenita	arsenic	68.0
1/3/2022	cinnamon sticks	el chilar	arsenic	none
1/3/2022	ground cinnamon	spice classics	arsenic	12.2
1/10/2022	jamaican choice curry powder	curry powder	arsenic	17.0
1/10/2022	ground cinnamon	mimi products	arsenic	98.2
1/10/2022	ground cinnamon	la flor	arsenic	22.1
1/10/2022	cinnamon sticks	la flor	arsenic	none
1/10/2022	ground cinnamon	mimi s product	arsenic	282
1/10/2022	ground cinnamon	krasdale	arsenic	24.9
1/10/2022	cinnamon powder	salma	arsenic	15.1
1/10/2022	cinnamon powder	badia	arsenic	43.9
1/10/2022	dried cinnamon stick	golden lion	arsenic	41.6
1/10/2022	dried cinnamon stick	la flor	arsenic	none
1/10/2022	cinnamon ground	la flor	arsenic	15.4
1/10/2022	cinnamon ground	farma	arsenic	84.7
1/10/2022	cinnamon powder	casa blanca	arsenic	41.3
1/10/2022	ground cinnamon	la flor	arsenic	23.0
1/10/2022	cinnamon sticks	badia	arsenic	none
1/10/2022	ground cinnamon	mccormick	arsenic	none
1/10/2022	ground cinnamon	spice classics	arsenic	15.0
1/10/2022	whole cinnamon	canela entera	arsenic	none
1/11/2022	turmeric powder	shan	arsenic	17.5
1/11/2022	curry powder	shan	arsenic	45.1
1/11/2022	curry powder	shan	arsenic	47.1
1/11/2022	turmeric powder	shan	arsenic	18.7
1/18/2022	thyme leaves	colonna	arsenic	103
1/24/2022	ground cinnamon	spice classics	arsenic	none
1/24/2022	organic cinnamon powder	badia	arsenic	12.1
1/24/2022	ground cinnamon	mccormick	arsenic	none
1/24/2022	ground cinnamon	tops	arsenic	none
1/24/2022	ground cinnamon	clover valley	arsenic	none
1/24/2022	ground cinnamon	mccormick	arsenic	none
1/24/2022	ground cinnamon	mccormick	arsenic	none
1/24/2022	cinnamon powder	badia	arsenic	40.4
1/24/2022	ground cinnamon	clover valley	arsenic	21.0
1/24/2022	ground cinnamon	mccormick	arsenic	none
1/28/2022	cinnamon powder	rose brand	arsenic	219
1/28/2022	cinnamon powder	hoque	arsenic	320
1/28/2022	ground cinnamon	supreme tradition	arsenic	65.6
1/28/2022	naturally pure cinnamon ground	spice time	arsenic	20.0
1/28/2022	pure ground cinnamon	spice supreme	arsenic	21.2
1/31/2022	ground cinnamon	supreme tradition	arsenic	195
1/31/2022	cinnamon powder	a taste of the east	arsenic	153
1/31/2022	organic ground cinnamon	olde thompson	arsenic	21.0
1/31/2022	organic ground saigon cinnamon	olde thompson	arsenic	12.0
1/31/2022	pure ground cinnamon	spice supreme	arsenic	18.5
1/31/2022	turmeric powder	a taste of the east	arsenic	103
1/31/2022	curry powder	a taste of the east	arsenic	42.6
1/31/2022	cinnamon powder	salma	arsenic	14.8
1/31/2022	cinnamon powder	badia	arsenic	37.0
1/31/2022	cinnamon sticks	egn	arsenic	37.7
1/31/2022	cinnamon powder	hoque	arsenic	147
1/31/2022	cassia cinnamon powder	laxmi	arsenic	147
1/31/2022	chili powder	spice classics	arsenic	96.3
1/31/2022	curry powder	mccormick	arsenic	40.1
1/31/2022	garlic powder	spice supreme	arsenic	49.3
1/31/2022	cinnamon	la flor	arsenic	24.6
1/31/2022	cinnamon	salma	arsenic	none
1/31/2022	ground cinnamon	mccormick	arsenic	none
1/31/2022	cinnamon powder	swad	arsenic	106
1/31/2022	cinnamon	a taste of the east	arsenic	237
2/1/2022	oregano ground	the serranito	arsenic	177
2/1/2022	jerusalem glatt curry	curry powder	arsenic	28.0
2/1/2022	jerusalem glatt shawarma	shawarma seasoning	arsenic	23.7
2/3/2022	laxmi chili powder kashmiri	chili powder	arsenic	23.0
2/7/2022	organic ground saigon cinnamon	mccormick gourmet	arsenic	none
2/7/2022	organic ground cinnamon	full circle market	arsenic	19.8
2/7/2022	ground cinnamon	mccormick	arsenic	11.2
2/7/2022	ground cinnamon	pics	arsenic	12.2
2/7/2022	cinnamon	the spice hunter	arsenic	none
2/7/2022	cinnamon ground	lior	arsenic	86.9
2/7/2022	cinnamon powder	zara	arsenic	87.4
2/7/2022	cinnamon powder	red diamond	arsenic	108
2/7/2022	cinnamon ground	spice time	arsenic	28.4
2/7/2022	freshly ground cinnamon	prima	arsenic	19.4
2/7/2022	ground cinnamon	gefen	arsenic	19.8
2/7/2022	freshly ground cinnamon	prima	arsenic	24.6
2/7/2022	ground cinnamon	lieber s	arsenic	none
2/7/2022	cinnamon organic	natural earth products	arsenic	none
2/8/2022	ground cinnamon	chestnut hill	arsenic	131
2/8/2022	ground cinnamon	chestnut hill	arsenic	181
2/14/2022	allspice	minnesota smile	arsenic	none
2/14/2022	allspice	badia	arsenic	none
2/14/2022	whole allspice	casablanca natural	arsenic	none
2/14/2022	ground allspice	la flor	arsenic	11.2
2/14/2022	ground allspice	angel brand	arsenic	none
2/14/2022	ground allspice	badia	arsenic	none
2/14/2022	ground allspice	sadaf	arsenic	none
2/14/2022	ground allspice	morton & bassett	arsenic	12.4
2/14/2022	ground allspice	good & gather	arsenic	none
2/14/2022	ground allspice	good & gather	arsenic	12.3
2/14/2022	ground allspice	mccormick	arsenic	none
2/14/2022	organic ground allspice	mccormick	arsenic	none
2/14/2022	whole allspice	mccormick	arsenic	none
2/14/2022	ground allspice	mccormick	arsenic	18.0
2/14/2022	organic ground allspice	mccormick	arsenic	none
2/14/2022	ground allspice	gabriel s supermarket	arsenic	none
2/14/2022	ground allspice	la flor	arsenic	397
2/14/2022	ground allspice	mccormick	arsenic	28.4
2/14/2022	organic ground allspice	mccormick	arsenic	none
2/14/2022	saffron powder	lucky foods	arsenic	174
2/14/2022	dry ajika	lucky foods	arsenic	44.9
2/14/2022	nettle	malwa herbal tea	arsenic	none
3/3/2022	black pepper	fabi-saa	arsenic	none
3/8/2022	ground nutmeg	badia	arsenic	none
3/8/2022	cinnamon powder	badia	arsenic	69.5
3/8/2022	curry powder	badia	arsenic	65.4
3/8/2022	ground cumin	badia	arsenic	154
3/8/2022	ground ginger	badia	arsenic	71.9
3/11/2022	dried laurus nobilis l powder	golden lion	arsenic	347
3/11/2022	dried cuminum cyminum l. powder	golden lion	arsenic	663
3/11/2022	dried five spice powder	golden lion	arsenic	448
3/11/2022	red pepper powder	golden crop	arsenic	123
3/10/2022	pure fancy paprika	eagle spice & extract	arsenic	154
3/15/2022	cinnamon sticks	egn	arsenic	32.4
3/15/2022	cinnamon sticks	egn	arsenic	46.5
3/15/2022	cinnamon sticks	egn	arsenic	50.4
3/15/2022	cinnamon sticks	egn	arsenic	41.1
3/15/2022	cinnamon sticks	egn	arsenic	43.6
3/21/2022	saffron powder	chief	arsenic	18.4
3/29/2022	dill seeds	swad	arsenic	85.7
3/29/2022	dill seed	mccormick	arsenic	81.1
3/29/2022	dill seed	mccormick	arsenic	56.4
3/29/2022	dill seed	mccormick	arsenic	70.1
3/29/2022	dill seed	mccormick	arsenic	87.1
3/29/2022	dill seed	mccormick	arsenic	54.3
3/30/2022	ground cinnamon	buen provencho	arsenic	64.5
3/30/2022	oregano	buen provencho	arsenic	339
4/4/2022	dill seed	mccormick	arsenic	90.0
4/4/2022	dill seed	mccormick	arsenic	63.5
4/4/2022	dill seeds	mccormick	arsenic	90.5
4/4/2022	fried garlic	wangderm	arsenic	17.3
4/5/2022	dill seed	casablanca	arsenic	44.0
4/5/2022	dill seeds	spice supreme	arsenic	68.2
4/5/2022	dill seed	mccormick	arsenic	77.2
4/5/2022	dill seed	three rivers	arsenic	47.6
4/5/2022	dill seeds	swad	arsenic	75.1
4/5/2022	dill weed	badia	arsenic	101
4/4/2022	instant ginger punch salabat	ludy s	arsenic	none
4/8/2022	bot cari curry powder	hong lee trading inc.	arsenic	261
4/8/2022	bot rieng galangal powder	hong lee trading inc.	arsenic	457
4/8/2022	bot que cinnamon powder	hong lee trading inc.	arsenic	53.3
4/11/2022	organic dill seed	mccormick	arsenic	63.8
4/11/2022	dill seed	mccormick	arsenic	53.0
4/11/2022	organic dill seed	mccormick	arsenic	81.5
4/11/2022	dill seed	mccormick	arsenic	84.5
4/11/2022	dill seed	p&c fresh	arsenic	90.0
4/11/2022	organic dill seed	mccormick	arsenic	50.0
4/11/2022	organic dill seed	mccormick	arsenic	86.3
4/11/2022	organic dill seed	mccormick	arsenic	79.8
4/11/2022	dill seed	mccormick	arsenic	52.1
4/11/2022	dill seed	mccormick	arsenic	49.5
4/12/2022	dill seeds	grace s marketplace	arsenic	84.8
4/12/2022	dill seeds	swad	arsenic	76.0
4/12/2022	dill seeds	deep	arsenic	62.2
4/18/2022	organic dill seed	great value	arsenic	76.6
4/18/2022	dill seed	mccormick	arsenic	71.0
4/18/2022	organic dill seed	mccormick	arsenic	60.5
4/18/2022	dill seed	mccormick	arsenic	53.5
4/18/2022	dill seed	mccormick	arsenic	49.8
4/18/2022	dill seed	mccormick	arsenic	60.0
4/18/2022	dill seed	vidler's	arsenic	48.5
4/18/2022	dill seed	mccormick	arsenic	48.5
4/18/2022	dill seed	mccormick	arsenic	76.5
4/18/2022	dill seed	mccormick	arsenic	52.4
4/19/2022	organic dill seed	mccormick	arsenic	60.3
4/19/2022	organic dill seed	frontier	arsenic	80.2
4/19/2022	dill seed	organic great value	arsenic	62.7
4/25/2022	paprika	lidl	arsenic	40.4
4/25/2022	chopped onion	spice classics	arsenic	none
4/25/2022	garlic salt	spice classics	arsenic	25.3
4/25/2022	dill weed	mccormick	arsenic	129
4/25/2022	dill weed	full circle	arsenic	118
4/25/2022	dill weed	morton & bassett	arsenic	68.9
4/26/2022	dill weed	mc cormick	arsenic	129
4/26/2022	dill weed	organics	arsenic	141
4/26/2022	dill weed	spice islands	arsenic	372
4/26/2022	dill weed	garden gourmet	arsenic	315
4/25/2022	dill weed	mccormick	arsenic	126
4/26/2022	dill weed	la flor	arsenic	84.5
4/26/2022	dill weed	la flor	arsenic	88.9
4/26/2022	dill weed	mccormick	arsenic	141
4/26/2022	100% organic dill weed	m & b spices	arsenic	242
4/26/2022	dill weed	wegmans organic	arsenic	187
4/26/2022	dill weed	badia	arsenic	109
4/26/2022	dill weed	greatvalue	arsenic	none
4/27/2022	dill seed whole	mike s spice	arsenic	56.9
4/27/2022	organic dill seed	mccormick gourmet	arsenic	49.1
4/27/2022	dill seed	mccormick	arsenic	47.3
4/27/2022	dill weed	badia	arsenic	137
4/27/2022	dill weed	mccormick	arsenic	121
4/27/2022	dill weed	super foodtown	arsenic	80.2
4/28/2022	dill seed	mccormick	arsenic	47.3
5/2/2022	marjoram leaves	mccormick	arsenic	175
5/2/2022	organic marjoram	mccormick	arsenic	204.0
5/2/2022	marjoram leaves	mccormick	arsenic	152.0
5/2/2022	leaf marjoram	tone s	arsenic	173.0
5/2/2022	ground marjoram	tone s	arsenic	225.0
5/2/2022	marjoram leaves	mccormick	arsenic	179.0
5/2/2022	marjoram leaves	mccormick	arsenic	191.0
5/2/2022	marjoram leaves	mccormick	arsenic	172.0
5/2/2022	organic marjoram	mccormick	arsenic	199.0
5/2/2022	organic marjoram	mccormick	arsenic	202.0
5/3/2022	five-spice powder	golden chick	arsenic	391.0
5/4/2022	chili powder	la flor	arsenic	248.0
5/4/2022	chili powder	badia	arsenic	65.9
5/4/2022	curry powder	salma	arsenic	32.1
5/4/2022	jamaican curry powder	la flor	arsenic	51.6
5/9/2022	cumin powder		arsenic	109
5/9/2022	organic marjoram	mccormick	arsenic	199
5/9/2022	marjoram leaves	mccormick	arsenic	185
5/9/2022	marjoram	dion	arsenic	258
5/9/2022	marjoram leaf cut	frontier co-op	arsenic	156
5/9/2022	organic marjoram	mccormick	arsenic	197
5/9/2022	marjoram	mccormick	arsenic	206
5/9/2022	marjoram	frontier coop	arsenic	98.3
5/9/2022	marjoram	mccormick	arsenic	191
5/9/2022	marjoram	mccormick	arsenic	198
5/10/2022	sesame seeds white	maya	arsenic	35.1
5/10/2022	cinnamon powder	maya	arsenic	167
5/11/2022	dried clove powder	taste of king	arsenic	58.8
5/10/2022	marjoram	la flor	arsenic	223
5/10/2022	majoram	el gallon	arsenic	183
5/16/2022	marjoram	marilla country store	arsenic	272
5/16/2022	organic marjoram	prima oliva	arsenic	224
5/16/2022	marjoram	country cupboard	arsenic	158
5/9/2022	marjoram	mccormick	arsenic	131
5/17/2022	marjoram leaves	casablanca	arsenic	309
5/16/2022	organic marjoram	great value	arsenic	143
5/16/2022	organic marjoram	mccormick gourmet	arsenic	195.0
5/16/2022	marjoram leaves	mccormick gourmet	arsenic	180.0
5/16/2022	ground marjoram	good & gather	arsenic	236.0
5/17/2022	marjoram	mccormick	arsenic	134.0
5/17/2022	organic marjoram	mccormick	arsenic	201.0
5/17/2022	organic marjoram whole	spicely	arsenic	174.0
5/16/2022	organic marjoram	mccormick	arsenic	197.0
5/16/2022	marjoram leaves	mccormick	arsenic	179.0
5/16/2022	ground marjoram	good & gather	arsenic	351.0
5/17/2022	marjoram leaves	mccormick	arsenic	138.0
5/17/2022	marjoram leaves	salma	arsenic	238.0
5/17/2022	marjoram/ mejorana	el gallon brands	arsenic	171.0
7/5/2022	organic dill seed	mccormick gourmet	arsenic	60.5
7/5/2022	dill seed	mccormick	arsenic	55.0
7/5/2022	baby dill	nature s promise	arsenic	54.6
7/5/2022	organic dill	goodness gardens	arsenic	12.7
7/5/2022	marjoram leaves	mccormick	arsenic	131.0
7/5/2022	organic marjoram	mccormick	arsenic	200.0
7/5/2022	marjoram	la flor	arsenic	172.0
7/5/2022	marjoram	the spice hunter	arsenic	185.0
7/5/2022	marjoram gourmet	the spice hunter	arsenic	165.0
7/5/2022	marjoram	morton & bassett	arsenic	109.0
7/5/2022	marjoram leaves	mccormick	arsenic	157.0
7/5/2022	marjoram leaves	mccormick	arsenic	185.0
7/5/2022	marjoram leaves	mccormick	arsenic	127.0
7/5/2022	dill seed	mccormick	arsenic	66.6
7/5/2022	dill seed	casablanca	arsenic	69.6
7/5/2022	dill weed	simply organic	arsenic	158.0
7/5/2022	dill weed	spice islands	arsenic	421.0
7/5/2022	marjoram leaves	mccormick	arsenic	181.0
7/5/2022	marjoram leaves	mccormick	arsenic	181.0
7/5/2022	marjoram leaves	mccormick	arsenic	173.0
7/5/2022	dill weed	dion	arsenic	193.0
7/5/2022	organic dill weed	dion	arsenic	134.0
7/8/2022	marjoram leaf	chefs quality	arsenic	338.0
7/8/2022	marjoram leaf	chefs quality	arsenic	346
7/11/2022	fresh marjoram	eataly	arsenic	none
7/11/2022	organic marjoram	mccormick gourmet	arsenic	93.3
7/11/2022	marjoram leaves	mccormick	arsenic	134
7/11/2022	marjoram	mccormick	arsenic	146
7/11/2022	organic majoram	mccormick gourmet	arsenic	176
7/11/2022	marjoram	great value organic	arsenic	269
7/11/2022	majoram	tone s	arsenic	206
7/11/2022	marjoram	wholesome pantry	arsenic	63.6
7/11/2022	marjoram	badia	arsenic	146
7/11/2022	marjoram leaves	mccormick	arsenic	177
7/11/2022	organic marjoram	mccormick gourmet	arsenic	167
7/11/2022	marjoram leaves	village barn fresh	arsenic	195.0
7/11/2022	marjoram	la flor	arsenic	229.0
7/12/2022	marjoram	mccormick	arsenic	175.0
7/12/2022	marjoram leaves	mccormick	arsenic	130.0
7/14/2022	black cumin seed	deer	arsenic	165.0
7/12/2022	tierra santa	la frontera	arsenic	150.0
7/18/2022	parsley flakes	parade	arsenic	36.4
7/18/2022	parsley flakes	mccormick	arsenic	289.0
7/18/2022	parsley organic	the spice hunter	arsenic	248.0
7/18/2022	parsley	simply organic	arsenic	265.0
7/18/2022	all natural flat leaf parsley	mccormick gourmet	arsenic	70.7
7/18/2022	parsley	simply organic	arsenic	214.0
7/18/2022	parsley	public goods	arsenic	137.0
7/18/2022	parsley flakes	spice classics	arsenic	205.0
7/18/2022	parsley flakes	mccormick	arsenic	212.0
7/18/2022	parsley flakes	casablanca	arsenic	143.0
7/19/2022	parsley flakes	mccormick	arsenic	288.0
7/19/2022	parsley flakes	spice classics	arsenic	77.9
7/19/2022	parsley flakes	mccormick	arsenic	217.0
7/19/2022	parsley	simply organic	arsenic	202.0
7/19/2022	flat leaf parsley	mccormick gourmet	arsenic	70.3
7/19/2022	parsley	badia	arsenic	103.0
7/19/2022	parsley	la flor	arsenic	164
7/19/2022	parsley flakes	apple spoon	arsenic	90.7
7/19/2022	parsley flakes	angel brand	arsenic	71.3
7/19/2022	parsley flakes	caribbean blue	arsenic	197
8/2/2022	arbol molido	mi barillo tortilleria	arsenic	21.9
8/10/2022	parsley organic	spice hunter	arsenic	243
8/19/2022	parsley flakes	caribbean blue island	arsenic	140
8/24/2022	cholent spice	shloimys kitchen	arsenic	24.1
8/26/2022	ground turmeric	great value	arsenic	16.9
8/26/2022	ground cinnamon	great value	arsenic	21.4
8/26/2022	ground nutmeg	organic great value	arsenic	none
8/25/2022	turmeric powder	salma	arsenic	16.2
9/1/2022	ground cumin	salma	arsenic	113
9/28/2022	vegetarians seasoning v0439	vegehope	arsenic	17.7
9/29/2022	marjoram leaves	parry s inc	arsenic	162
9/29/2022	skewered pepper	none	arsenic	37.8
10/3/2022	parsley	abarrotera	arsenic	113
10/3/2022	parsley flakes	la flor	arsenic	161
10/3/2022	parsley flakes	la flor	arsenic	94.0
10/3/2022	parsley flakes	salma	arsenic	118
10/3/2022	parsley flakes	mimi s products	arsenic	248
10/3/2022	parsley flakes	la flor	arsenic	64.6
10/3/2022	parsley flakes	mccormick	arsenic	184
10/3/2022	premium cumin	ziyad	arsenic	104
10/3/2022	parsley flakes	krasdale	arsenic	26.8
10/3/2022	parsley flakes	mccormick	arsenic	283
10/3/2022	parsley flakes	la flor	arsenic	97.3
10/4/2022	black ground pepper	matua boctoka	arsenic	40.0
10/4/2022	cardamom	matua boctoka	arsenic	none
10/12/2022	dried orange peel	royal king	arsenic	59.5
10/12/2022	dried cortex cinnamon	selected foods	arsenic	43.2
10/12/2022	dried geranyl powder	taste of king	arsenic	28.8
10/12/2022	dried five spice seasoning powder	taste of king	arsenic	448.0
10/17/2022	parsely flakes	badia	arsenic	79.5
10/17/2022	parsley flakes	la flor	arsenic	62.3
10/17/2022	parsely flakes	mimi's products	arsenic	147.0
10/17/2022	parsely flakes	simply organic	arsenic	301.0
10/17/2022	organic parsley	365 whole foods	arsenic	194.0
10/17/2022	organic parsley flakes	watkins	arsenic	251.0
10/17/2022	dried parsley	netpywka	arsenic	131.0
10/17/2022	parsley flakes	la flor	arsenic	124.0
10/17/2022	parsley flakes	casablanca	arsenic	131.0
10/17/2022	parsley	public good	arsenic	139.0
10/25/2022	parsley flakes	chefs quality	arsenic	130.0
10/25/2022	parsley flakes	la flor	arsenic	91.5
10/25/2022	parsley flakes	salma	arsenic	132.0
10/25/2022	parsley flakes	bogopa	arsenic	194.0
10/25/2022	parsley flakes	badia	arsenic	156.0
10/25/2022	parsley flakes	badia	arsenic	161.0
10/25/2022	parsley flakes	la flor	arsenic	86.3
10/25/2022	parsley flakes	spiceco	arsenic	200.0
10/25/2022	parsley flakes	spice classics	arsenic	210.0
10/25/2022	parsley flakes	mccormick	arsenic	251.0
11/7/2022	parsley flakes	eagle spice &extract	arsenic	69.4
11/7/2022	parsley flakes	eagle spice &extract	arsenic	260.0
11/7/2022	parsley flakes	la flor	arsenic	263.0
11/7/2022	parsley flakes	badia	arsenic	285.0
11/7/2022	parsley flakes	badia	arsenic	155.0
11/7/2022	parsley flakes	badia	arsenic	173.0
11/7/2022	parsley flakes	eagle spice & extract	arsenic	296.0
11/14/2022	parsley flakes	sadaf	arsenic	27.2
11/14/2022	parsley flakes	ta'am vareach	arsenic	201.0
11/14/2022	parsley flakes	pereg	arsenic	24.8
11/14/2022	parsley flakes	eagle spice & extract	arsenic	69.7
11/14/2022	parsley flakes	badia	arsenic	106.0
11/14/2022	parsley flakes	la flor	arsenic	43.7
11/14/2022	parsley	lo nuestro rio grande	arsenic	93.4
11/10/2022	sweet basil	mi pepito	arsenic	171
11/15/2022	parsley flakes	stop and shop	arsenic	241
11/15/2022	organic parsley flakes	watkins	arsenic	182
11/15/2022	parsley flakes	mccormick	arsenic	129
11/17/2022	fenugreek powder	organic spice	arsenic	10.1
11/17/2022	turmeric powder	organic spice	arsenic	11.8
11/28/2022	methi powder	deshi	arsenic	25.7
11/29/2022	freeze dried parsley	litehouse	arsenic	122
11/29/2022	parsley flakes	spice classics	arsenic	123
11/29/2022	parsley flakes	mccormick	arsenic	295.0
11/29/2022	flat leaf parsley	mccormick	arsenic	64.2
11/29/2022	parsely flakes	mccormick	arsenic	103.0
11/29/2022	parsley flakes	great value	arsenic	189.0
11/29/2022	parsley flakes	good & gather	arsenic	70.2
11/29/2022	parsley flakes	spice classics	arsenic	87.1
11/29/2022	flat leaf parsley	mccormick	arsenic	51.1
11/29/2022	parsley flakes	mccormick	arsenic	224.0
12/5/2022	parsley flakes	mimi s	arsenic	149.0
12/5/2022	parsley flakes	mimi s	arsenic	344.0
12/5/2022	parsley flakes	mimi s	arsenic	161.0
12/5/2022	parsley flakes	la flor	arsenic	108.0
12/5/2022	parsley flakes	la flor	arsenic	64.4
12/5/2022	parsley flakes	la flor	arsenic	58.7
12/5/2022	parsley flakes	la flor	arsenic	142.0
12/5/2022	parsley flakes	mimi s	arsenic	126.0
12/5/2022	parsley flakes	mimi s	arsenic	300.0
12/5/2022	parsley flakes	la flor	arsenic	107
12/5/2022	parsley flakes	la flor	arsenic	92.2
12/5/2022	parsley flakes	eagle spice	arsenic	83.1
12/5/2022	parsley flakes	salma herbs and	arsenic	203
12/5/2022	italian seasoning	casablanca herbs and	arsenic	198
12/5/2022	parsley flakes	mccormick	arsenic	275
12/12/2022	parsley flakes	spice supreme	arsenic	115.0
12/12/2022	parsley flakes	chestnut hill	arsenic	59.9
12/12/2022	parsley flakes	marcum	arsenic	129.0
12/12/2022	parsley flakes	stone mill	arsenic	39.5
12/12/2022	parsley flakes	supreme tradition	arsenic	108.0
12/12/2022	parsley flakes	litehouse	arsenic	115.0
12/12/2022	parsley flakes	mccormick	arsenic	291.0
12/12/2022	parsley flakes	mccormick	arsenic	111.0
12/12/2022	parsley	morton & bassett	arsenic	282.0
12/12/2022	italian parsley	morton & bassett	arsenic	67.5
12/13/2022	roasted chili powder	wijaya	arsenic	86.3
12/13/2022	roasted curry powder	wijaya	arsenic	80.5
12/14/2022	curry powder	super fresh	arsenic	304.0
12/19/2022	caribbean blue island spices	dried parsley	arsenic	131.0
12/19/2022	la flor parsley flakes	dried parsley	arsenic	91.0
12/19/2022	krasdale parsley flakes	dried parsley	arsenic	141.0
12/19/2022	badia parsley flakes	dried parsley	arsenic	28.2
12/19/2022	frontier co-op organic parsley	dried parsley	arsenic	409.0
12/19/2022	parsley flakes	eagle spice	arsenic	81.4
12/19/2022	parsley flakes	badia	arsenic	336.0
12/19/2022	parsley flakes	la flor	arsenic	90.2
12/19/2022	parsley flakes	la flor	arsenic	98.7
12/19/2022	parsley flakes	eagle spice	arsenic	106.0
12/19/2022	parsley flakes	krasdale	arsenic	94.4
12/20/2022	dried cinnamon powder	golden lion	arsenic	240.0
12/20/2022	dried five spice powder	ngu vi huong	arsenic	211.0
12/22/2022	madras curry powder	ca ri ni an do kim	arsenic	212.0
11/20/2019	achar masala hot n spicy	swad	arsenic	none found
11/22/2019	dry garlic chutney	deep	arsenic	none found
11/22/2019	pickle masala	swan	arsenic	14.8
12/4/2019	ground cumin	spice supreme	arsenic	135
12/3/2019	garam masala	eastern fruits &	arsenic	53.3
12/3/2019	cinnamon powder	eastern fruits &	arsenic	28.2
12/10/2019	turmeric powder	ran hog fods	arsenic	12.9
12/16/2019	dried five spice seasoning powder	star seasonings	arsenic	566
12/20/2019	natural oregano	soy dominicano	arsenic	105
12/16/2019	dried chili	imported name	arsenic	42.2
12/16/2019	five-spice	powder	arsenic	262
