LAB_NUMBER	FL_NUMBER	COLDATE	PRODUCT_NAME	BRAND	ANALYTE	RESULT	Unit
16C02535	379006	6/14/2016	GARLIC POWDER	CLOVER VALLEY	CADMIUM	68.6	PPB
16C02535	379006	6/14/2016	GARLIC POWDER	CLOVER VALLEY	LEAD	NONE	PPB
16C02536	387643	6/14/2016	GROUND CINNAMON	LA FLOR	CADMIUM	135	PPB
16C02536	387643	6/14/2016	GROUND CINNAMON	LA FLOR	LEAD	36.7	PPB
16C02537	372642	6/7/2016	CURRY POWDER	LALAH'S	ARSENIC	109	PPB
16C02537	372642	6/7/2016	CURRY POWDER	LALAH'S	CADMIUM	57.0	PPB
16C02537	372642	6/7/2016	CURRY POWDER	LALAH'S	LEAD	338	PPB
16C02566	383053	6/15/2016	WHOLE ACHIOTE	ABARROTERA	CADMIUM	NONE	PPB
16C02566	383053	6/15/2016	WHOLE ACHIOTE	ABARROTERA	LEAD	80.3	PPB
16C02567	383056	6/15/2016	FLAX SEED	ABARROTERA	CADMIUM	448	PPB
16C02567	383056	6/15/2016	FLAX SEED	ABARROTERA	LEAD	NONE	PPB
16C02568	384009	6/14/2016	TUMERIC POWDER	LAXMI BRAND	ARSENIC	63.7	PPB
16C02568	384009	6/14/2016	TUMERIC POWDER	LAXMI BRAND	CADMIUM	NONE	PPB
16C02568	384009	6/14/2016	TUMERIC POWDER	LAXMI BRAND	LEAD	223	PPB
16C02569	384011	6/14/2016	RICE SEASONING	WASABI FUMI	ARSENIC	961	PPB
16C02569	384011	6/14/2016	RICE SEASONING	WASABI FUMI	CADMIUM	99.4	PPB
16C02569	384011	6/14/2016	RICE SEASONING	WASABI FUMI	LEAD	81.1	PPB
16C02570	376421	6/14/2016	CURRY POWDER	TA'AM VAREACH	ARSENIC	35.5	PPB
16C02570	376421	6/14/2016	CURRY POWDER	TA'AM VAREACH	CADMIUM	24.8	PPB
16C02570	376421	6/14/2016	CURRY POWDER	TA'AM VAREACH	LEAD	75.4	PPB
16C02571	384130	6/16/2016	PAPRIKA	SYSCO IMPERIAL	ARSENIC	137	PPB
16C02571	384130	6/16/2016	PAPRIKA	SYSCO IMPERIAL	CADMIUM	112	PPB
16C02571	384130	6/16/2016	PAPRIKA	SYSCO IMPERIAL	LEAD	283	PPB
16C02572	324049	6/15/2016	KAMIS KURCZAKA		ARSENIC	39.3	PPB
16C02572	324049	6/15/2016	KAMIS KURCZAKA		CADMIUM	45.4	PPB
16C02572	324049	6/15/2016	KAMIS KURCZAKA		LEAD	82.3	PPB
16C02573	380859	6/15/2016	FURIKAKE RICE SEASONING	NORITUMEGO	ARSENIC	717	PPB
16C02573	380859	6/15/2016	FURIKAKE RICE SEASONING	NORITUMEGO	CADMIUM	127	PPB
16C02573	380859	6/15/2016	FURIKAKE RICE SEASONING	NORITUMEGO	LEAD	20.2	PPB
16C02606	380310	6/20/2016	KARELA POWDER (BITTER	SWAD	ARSENIC	219	PPB
16C02606	380310	6/20/2016	KARELA POWDER (BITTER	SWAD	CADMIUM	NONE	PPB
16C02606	380310	6/20/2016	KARELA POWDER (BITTER	SWAD	LEAD	385	PPB
16C02607	374638	6/20/2016	CUMIN SEED (WHOLE)	MIMI'S	ARSENIC	45.4	PPB
16C02607	374638	6/20/2016	CUMIN SEED (WHOLE)	MIMI'S	CADMIUM	58.6	PPB
16C02607	374638	6/20/2016	CUMIN SEED (WHOLE)	MIMI'S	LEAD	127	PPB
16C02608	374639	6/20/2016	PAPRIKA	MIMI'S	ARSENIC	215	PPB
16C02608	374639	6/20/2016	PAPRIKA	MIMI'S	CADMIUM	355	PPB
16C02608	374639	6/20/2016	PAPRIKA	MIMI'S	LEAD	263	PPB
16C02638	375700	6/21/2016	BLACK PEPPER	TOPS	CADMIUM	27.1	PPB
16C02638	375700	6/21/2016	BLACK PEPPER	TOPS	LEAD	63.7	PPB
16C02639	383135	6/21/2016	KORINTJE CINNAMON GROUND	365	CADMIUM	198	PPB
16C02639	383135	6/21/2016	KORINTJE CINNAMON GROUND	365	LEAD	25.5	PPB
16C02640	375623	6/21/2016	SEASONED MEAT TENDERIZER	VENETIAN	CADMIUM	NONE	PPB
16C02640	375623	6/21/2016	SEASONED MEAT TENDERIZER	VENETIAN	LEAD	21.6	PPB
16C02641	376598	6/21/2016	SPANISH PAPRIKA	SPICE SPECIALIST	ARSENIC	141	PPB
16C02641	376598	6/21/2016	SPANISH PAPRIKA	SPICE SPECIALIST	CADMIUM	59.1	PPB
16C02641	376598	6/21/2016	SPANISH PAPRIKA	SPICE SPECIALIST	LEAD	435	PPB
16C02666	380264	6/20/2016	RED CURRY POWDER	ASIAN BOY	ARSENIC	113	PPB
16C02666	380264	6/20/2016	RED CURRY POWDER	ASIAN BOY	CADMIUM	68.0	PPB
16C02666	380264	6/20/2016	RED CURRY POWDER	ASIAN BOY	LEAD	828	PPB
16C02667	380265	6/20/2016	RED ANATTO POWDER	ASIAN BOY	ARSENIC	186	PPB
16C02667	380265	6/20/2016	RED ANATTO POWDER	ASIAN BOY	CADMIUM	37.7	PPB
16C02667	380265	6/20/2016	RED ANATTO POWDER	ASIAN BOY	LEAD	363	PPB
16C02668	380266	6/20/2016	HOT CHILLI POWDER	BEST TASTE	ARSENIC	54.4	PPB
16C02668	380266	6/20/2016	HOT CHILLI POWDER	BEST TASTE	CADMIUM	113	PPB
16C02668	380266	6/20/2016	HOT CHILLI POWDER	BEST TASTE	LEAD	128	PPB
16C02670	323985	6/22/2016	Ground Paprika	PERU FOOD	ARSENIC	218	PPB
16C02670	323985	6/22/2016	Ground Paprika	PERU FOOD	CADMIUM	338	PPB
16C02670	323985	6/22/2016	Ground Paprika	PERU FOOD	LEAD	419	PPB
16C02689	378099	6/24/2016	MINT	CEDAR GARDEN	ARSENIC	90.2	PPB
16C02689	378099	6/24/2016	MINT	CEDAR GARDEN	CADMIUM	NONE	PPB
16C02689	378099	6/24/2016	MINT	CEDAR GARDEN	LEAD	173	PPB
16C02690	379165	6/24/2016	GROUND CUMIN	MCCORMICK	ARSENIC	66.0	PPB
16C02690	379165	6/24/2016	GROUND CUMIN	MCCORMICK	CADMIUM	61.1	PPB
16C02690	379165	6/24/2016	GROUND CUMIN	MCCORMICK	LEAD	79.0	PPB
16C02692	376906	6/27/2016	ANISEED POWDER	CROWN	ARSENIC	394	PPB
16C02692	376906	6/27/2016	ANISEED POWDER	CROWN	CADMIUM	128	PPB
16C02692	376906	6/27/2016	ANISEED POWDER	CROWN	LEAD	4830	PPB
16C02693	381474	6/27/2016	CURRY POWDER	MAYA	ARSENIC	94.4	PPB
16C02693	381474	6/27/2016	CURRY POWDER	MAYA	CADMIUM	37.9	PPB
16C02693	381474	6/27/2016	CURRY POWDER	MAYA	LEAD	393	PPB
16C02714	373322	6/24/2016	LEMON PEPPER	LA FLOR	CADMIUM	NONE	PPB
16C02714	373322	6/24/2016	LEMON PEPPER	LA FLOR	LEAD	NONE	PPB
16C02718	377722	6/24/2016	HUNGARIAN STYLE HOT PAPRIKA	PRIDE OF SZEGED	ARSENIC	46.3	PPB
16C02718	377722	6/24/2016	HUNGARIAN STYLE HOT PAPRIKA	PRIDE OF SZEGED	CADMIUM	35.3	PPB
16C02718	377722	6/24/2016	HUNGARIAN STYLE HOT PAPRIKA	PRIDE OF SZEGED	LEAD	131	PPB
16C02719	377723	6/24/2016	JAIFAL POWDER (NUTMEG)	DEEP	CADMIUM	36.0	PPB
16C02719	377723	6/24/2016	JAIFAL POWDER (NUTMEG)	DEEP	LEAD	21.0	PPB
16C02749	379711	6/28/2016	CHILE ARBOL	GROMEX	CADMIUM	129	PPB
16C02749	379711	6/28/2016	CHILE ARBOL	GROMEX	LEAD	19.9	PPB
16C02780	380313	7/1/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	2790.0	PPB
16C02781	380314	7/1/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	35000.0	PPB
16C02800	376169	7/1/2016	HOT PEPPER POWDER	PRIMACY	ARSENIC	53.7	PPB
16C02800	376169	7/1/2016	HOT PEPPER POWDER	PRIMACY	CADMIUM	115	PPB
16C02800	376169	7/1/2016	HOT PEPPER POWDER	PRIMACY	LEAD	186	PPB
16C02833	381822	7/6/2016	CHILI POWDER	GREAT VALUE	ARSENIC	86.4	PPB
16C02833	381822	7/6/2016	CHILI POWDER	GREAT VALUE	CADMIUM	147	PPB
16C02833	381822	7/6/2016	CHILI POWDER	GREAT VALUE	LEAD	202	PPB
16C02834	381823	7/6/2016	PAPRIKA	GREAT VALUE	ARSENIC	162	PPB
16C02834	381823	7/6/2016	PAPRIKA	GREAT VALUE	CADMIUM	68.6	PPB
16C02834	381823	7/6/2016	PAPRIKA	GREAT VALUE	LEAD	287	PPB
16C02835	381824	7/6/2016	ORGANIC GROUND TURMERIC	GREAT VALUE	ARSENIC	30.8	PPB
16C02835	381824	7/6/2016	ORGANIC GROUND TURMERIC	GREAT VALUE	CADMIUM	NONE	PPB
16C02835	381824	7/6/2016	ORGANIC GROUND TURMERIC	GREAT VALUE	LEAD	80.4	PPB
16C02836	381825	7/6/2016	CAYENNE PEPPER	ZATARAINS	CADMIUM	54.3	PPB
16C02836	381825	7/6/2016	CAYENNE PEPPER	ZATARAINS	LEAD	29.3	PPB
16C02854	377146	7/8/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	461	PPB
16C02855	377147	7/8/2016	HOT JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	486	PPB
16C02856	325625	7/11/2016	RED CHILLI	ABIDO	ARSENIC	119	PPB
16C02856	325625	7/11/2016	RED CHILLI	ABIDO	CADMIUM	63.1	PPB
16C02856	325625	7/11/2016	RED CHILLI	ABIDO	LEAD	505	PPB
16C02857	383392	7/11/2016	IMPORTED PAPRIKA	AVICO	ARSENIC	184	PPB
16C02857	383392	7/11/2016	IMPORTED PAPRIKA	AVICO	CADMIUM	46.9	PPB
16C02857	383392	7/11/2016	IMPORTED PAPRIKA	AVICO	LEAD	533	PPB
16C02858	383393	7/11/2016	RED PEPPER	AVICO	ARSENIC	61.4	PPB
16C02858	383393	7/11/2016	RED PEPPER	AVICO	CADMIUM	95.5	PPB
16C02858	383393	7/11/2016	RED PEPPER	AVICO	LEAD	694	PPB
16C02875	383019	7/13/2016	CLASICO SEASONING	TAJIN	ARSENIC	45.0	PPB
16C02875	383019	7/13/2016	CLASICO SEASONING	TAJIN	CADMIUM	60.1	PPB
16C02875	383019	7/13/2016	CLASICO SEASONING	TAJIN	LEAD	87.2	PPB
16C02916	384154	7/14/2016	GROUND TURMERIC	FRESH FINDS	LEAD	54100.0	PPB
16C02921	385326	7/14/2016	CHILI PEPPER	S&B	ARSENIC	39.5	ppb
16C02921	385326	7/14/2016	CHILI PEPPER	S&B	CADMIUM	232	ppb
16C02921	385326	7/14/2016	CHILI PEPPER	S&B	LEAD	218	ppb
16C02922	385327	7/14/2016	RED PEPPER POWDER	ASSI	ARSENIC	66.6	ppb
16C02922	385327	7/14/2016	RED PEPPER POWDER	ASSI	CADMIUM	73.0	ppb
16C02922	385327	7/14/2016	RED PEPPER POWDER	ASSI	LEAD	146	ppb
16C02924	385329	7/14/2016	RED CHILLI POWDER EX HOT	DEEP	ARSENIC	25.2	ppb
16C02924	385329	7/14/2016	RED CHILLI POWDER EX HOT	DEEP	CADMIUM	96.8	ppb
16C02924	385329	7/14/2016	RED CHILLI POWDER EX HOT	DEEP	LEAD	77.7	ppb
16C02925	385330	7/14/2016	RED PAPRIKA	ABIDO	ARSENIC	93.0	PPB
16C02925	385330	7/14/2016	RED PAPRIKA	ABIDO	CADMIUM	219	PPB
16C02925	385330	7/14/2016	RED PAPRIKA	ABIDO	LEAD	254	PPB
16C03012	377848	7/14/2016	VEGETA	PODRAVKA	ARSENIC	NONE	PPB
16C03012	377848	7/14/2016	VEGETA	PODRAVKA	CADMIUM	30.1	PPB
16C03012	377848	7/14/2016	VEGETA	PODRAVKA	LEAD	NONE	PPB
16C03026	384155	7/21/2016	CURRY POWDER	FRESH FINDS	ARSENIC	128	PPB
16C03026	384155	7/21/2016	CURRY POWDER	FRESH FINDS	CADMIUM	40.8	PPB
16C03026	384155	7/21/2016	CURRY POWDER	FRESH FINDS	LEAD	431	PPB
16C03117	374879	7/25/2016	HOT JAMAICAN JERK CURRY	BLUE MOUNTAIN	ARSENIC	36.7	PPB
16C03117	374879	7/25/2016	HOT JAMAICAN JERK CURRY	BLUE MOUNTAIN	CADMIUM	25.9	PPB
16C03117	374879	7/25/2016	HOT JAMAICAN JERK CURRY	BLUE MOUNTAIN	LEAD	201	PPB
16C03118	377150	7/25/2016	CURRY POWDER	MARIAN	ARSENIC	26.0	PPB
16C03118	377150	7/25/2016	CURRY POWDER	MARIAN	CADMIUM	82.6	PPB
16C03118	377150	7/25/2016	CURRY POWDER	MARIAN	LEAD	56.0	PPB
16C03137	374641	7/26/2016	TURMERIC GROUND	THREE RIVERS	ARSENIC	122	PPB
16C03137	374641	7/26/2016	TURMERIC GROUND	THREE RIVERS	CADMIUM	97.3	PPB
16C03137	374641	7/26/2016	TURMERIC GROUND	THREE RIVERS	LEAD	465	PPB
16C03138	374642	7/26/2016	CUMMIN POWDER	THREE RIVERS	ARSENIC	124	PPB
16C03138	374642	7/26/2016	CUMMIN POWDER	THREE RIVERS	CADMIUM	72.5	PPB
16C03138	374642	7/26/2016	CUMMIN POWDER	THREE RIVERS	LEAD	290	PPB
16C03139	374643	7/26/2016	CORIANDER POWDER	THREE RIVERS	ARSENIC	100	PPB
16C03139	374643	7/26/2016	CORIANDER POWDER	THREE RIVERS	CADMIUM	43	PPB
16C03139	374643	7/26/2016	CORIANDER POWDER	THREE RIVERS	LEAD	109	PPB
16C03159	379009	7/28/2016	HOT PEPPER	AMANFOPONG	ARSENIC	33.3	PPB
16C03159	379009	7/28/2016	HOT PEPPER	AMANFOPONG	CADMIUM	108	PPB
16C03159	379009	7/28/2016	HOT PEPPER	AMANFOPONG	LEAD	141	PPB
16C03160	377095	7/29/2016	SEASONING	MAGIC TREE	ARSENIC	NONE	PPB
16C03160	377095	7/29/2016	SEASONING	MAGIC TREE	CADMIUM	NONE	PPB
16C03160	377095	7/29/2016	SEASONING	MAGIC TREE	LEAD	37.3	PPB
16C03166	374575	7/28/2016	HOT JAMAICAN CURRY POWDER	BLUE MOUNTAIN	ARSENIC	NONE	PPB
16C03166	374575	7/28/2016	HOT JAMAICAN CURRY POWDER	BLUE MOUNTAIN	CADMIUM	NONE	PPB
16C03166	374575	7/28/2016	HOT JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	18600.0	PPB
16C03167	374650	7/28/2016	JAMAICAN CURRY POWDER	JAMAICAN CHOICE	ARSENIC	NONE	PPB
16C03167	374650	7/28/2016	JAMAICAN CURRY POWDER	JAMAICAN CHOICE	CADMIUM	NONE	PPB
16C03167	374650	7/28/2016	JAMAICAN CURRY POWDER	JAMAICAN CHOICE	LEAD	22600.0	PPB
16C03168	374891	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	ARSENIC	24.1	PPB
16C03168	374891	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	CADMIUM	21.8	PPB
16C03168	374891	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	49.1	PPB
16C03169	374892	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	ARSENIC	NONE	PPB
16C03169	374892	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	CADMIUM	NONE	PPB
16C03169	374892	7/28/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	21500.0	PPB
16C03285	382406	8/3/2016	TUMERIC POWDER	ASIAN BOY (EBQ)	ARSENIC	105	PPB
16C03285	382406	8/3/2016	TUMERIC POWDER	ASIAN BOY (EBQ)	CADMIUM	155	PPB
16C03285	382406	8/3/2016	TUMERIC POWDER	ASIAN BOY (EBQ)	LEAD	489	PPB
16C03298	375399	8/3/2016	JAMAICAN CURRY POWDER	FIWI FOODS	ARSENIC	81.3	PPB
16C03298	375399	8/3/2016	JAMAICAN CURRY POWDER	FIWI FOODS	CADMIUM	47.0	PPB
16C03298	375399	8/3/2016	JAMAICAN CURRY POWDER	FIWI FOODS	LEAD	174	PPB
16C03301	384158	8/8/2016	TURMERIC ROOT GROUND	FRONTIER	CADMIUM	21.0	PPB
16C03301	384158	8/8/2016	TURMERIC ROOT GROUND	FRONTIER	LEAD	428	PPB
16C03331	315807	8/8/2016	CURRY POWDER	ADAMS FAIRACRE	ARSENIC	99.9	PPB
16C03331	315807	8/8/2016	CURRY POWDER	ADAMS FAIRACRE	CADMIUM	53.3	PPB
16C03331	315807	8/8/2016	CURRY POWDER	ADAMS FAIRACRE	LEAD	492	PPB
16C03332	315808	8/8/2016	INDIAN HOT CURRY	THE SPICE HUNTER	ARSENIC	63.0	PPB
16C03332	315808	8/8/2016	INDIAN HOT CURRY	THE SPICE HUNTER	CADMIUM	141	PPB
16C03332	315808	8/8/2016	INDIAN HOT CURRY	THE SPICE HUNTER	LEAD	113	PPB
16C03343	383815	8/8/2016	BLACK SALT POWDER	SWAD	ARSENIC	667	PPB
16C03343	383815	8/8/2016	BLACK SALT POWDER	SWAD	CADMIUM	NONE	PPB
16C03343	383815	8/8/2016	BLACK SALT POWDER	SWAD	LEAD	491	PPB
16C03344	383816	8/8/2016	MADRAS CURRY POWDER	SWAD	ARSENIC	57.1	PPB
16C03344	383816	8/8/2016	MADRAS CURRY POWDER	SWAD	CADMIUM	67.5	PPB
16C03344	383816	8/8/2016	MADRAS CURRY POWDER	SWAD	LEAD	313	PPB
16C03345	383817	8/8/2016	GARAM MASALA POWDER	SWAD	ARSENIC	66.4	PPB
16C03345	383817	8/8/2016	GARAM MASALA POWDER	SWAD	CADMIUM	62.1	PPB
16C03345	383817	8/8/2016	GARAM MASALA POWDER	SWAD	LEAD	764	PPB
16C03346	383818	8/8/2016	TURMERIC POWDER	SWAD	ARSENIC	30.6	PPB
16C03346	383818	8/8/2016	TURMERIC POWDER	SWAD	CADMIUM	NONE	PPB
16C03346	383818	8/8/2016	TURMERIC POWDER	SWAD	LEAD	53.3	PPB
16C03347	383819	8/8/2016	JAVENTRI POWDER	SWAD	ARSENIC	149	PPB
16C03347	383819	8/8/2016	JAVENTRI POWDER	SWAD	CADMIUM	57.4	PPB
16C03347	383819	8/8/2016	JAVENTRI POWDER	SWAD	LEAD	513	PPB
16C03348	383820	8/8/2016	CORIANDER POWDER	SWAD	ARSENIC	NONE	PPB
16C03348	383820	8/8/2016	CORIANDER POWDER	SWAD	CADMIUM	59.4	PPB
16C03348	383820	8/8/2016	CORIANDER POWDER	SWAD	LEAD	145	PPB
16C03349	383821	8/8/2016	CUMIN POWDER	SWAD	ARSENIC	159	PPB
16C03349	383821	8/8/2016	CUMIN POWDER	SWAD	CADMIUM	89.3	PPB
16C03349	383821	8/8/2016	CUMIN POWDER	SWAD	LEAD	295	PPB
16C03350	379937	8/8/2016	SEASONED SALT	LAWRY'S	ARSENIC	19.5	PPB
16C03350	379937	8/8/2016	SEASONED SALT	LAWRY'S	CADMIUM	22.8	PPB
16C03350	379937	8/8/2016	SEASONED SALT	LAWRY'S	LEAD	NONE	PPB
16C03351	379938	8/9/2016	MEAT TENDERIZER SEASONED	CHEFS SELECT	ARSENIC	NONE	PPB
16C03351	379938	8/9/2016	MEAT TENDERIZER SEASONED	CHEFS SELECT	CADMIUM	NONE	PPB
16C03351	379938	8/9/2016	MEAT TENDERIZER SEASONED	CHEFS SELECT	LEAD	73.6	PPB
16C03352	379939	8/9/2016	CHILI POWDER	CHEFS SELECT	ARSENIC	78.5	PPB
16C03352	379939	8/9/2016	CHILI POWDER	CHEFS SELECT	CADMIUM	106	PPB
16C03352	379939	8/9/2016	CHILI POWDER	CHEFS SELECT	LEAD	103	PPB
16C03355	379010	8/9/2016	CHILI POWDER	SPICECO	ARSENIC	148	PPB
16C03355	379010	8/9/2016	CHILI POWDER	SPICECO	CADMIUM	120	PPB
16C03355	379010	8/9/2016	CHILI POWDER	SPICECO	LEAD	230	PPB
16C03356	379011	8/9/2016	CHICKEN SEASONING	BETTER VALU	ARSENIC	24.1	PPB
16C03356	379011	8/9/2016	CHICKEN SEASONING	BETTER VALU	CADMIUM	NONE	PPB
16C03356	379011	8/9/2016	CHICKEN SEASONING	BETTER VALU	LEAD	27.4	PPB
16C03357	379012	8/9/2016	CHILI POWDER EX HOT	KESHAV	ARSENIC	72.3	PPB
16C03357	379012	8/9/2016	CHILI POWDER EX HOT	KESHAV	CADMIUM	58.4	PPB
16C03357	379012	8/9/2016	CHILI POWDER EX HOT	KESHAV	LEAD	280	PPB
16C03358	379013	8/9/2016	TURMERIC POWDER	KESHAV	ARSENIC	35.8	PPB
16C03358	379013	8/9/2016	TURMERIC POWDER	KESHAV	CADMIUM	25.1	PPB
16C03358	379013	8/9/2016	TURMERIC POWDER	KESHAV	LEAD	118	PPB
16C03359	379014	8/9/2016	TURMERIC POWDER	SWAD BEST TASTE	ARSENIC	28.2	PPB
16C03359	379014	8/9/2016	TURMERIC POWDER	SWAD BEST TASTE	CADMIUM	NONE	PPB
16C03359	379014	8/9/2016	TURMERIC POWDER	SWAD BEST TASTE	LEAD	53.3	PPB
16C03369	379015	8/10/2016	CURRY POWDER	SPICE TIME	ARSENIC	124	PPB
16C03369	379015	8/10/2016	CURRY POWDER	SPICE TIME	CADMIUM	57.9	PPB
16C03369	379015	8/10/2016	CURRY POWDER	SPICE TIME	LEAD	372	PPB
16C03370	379016	8/10/2016	SEASONED SALT	SPICE TIME	ARSENIC	NONE	PPB
16C03370	379016	8/10/2016	SEASONED SALT	SPICE TIME	CADMIUM	NONE	PPB
16C03370	379016	8/10/2016	SEASONED SALT	SPICE TIME	LEAD	125	PPB
16C03371	379017	8/10/2016	NATURALLY PURE CHILI	SPICE TIME	ARSENIC	90.3	PPB
16C03371	379017	8/10/2016	NATURALLY PURE CHILI	SPICE TIME	CADMIUM	116	PPB
16C03371	379017	8/10/2016	NATURALLY PURE CHILI	SPICE TIME	LEAD	86.7	PPB
16C03372	387024	8/10/2016	RED CAYENNE PEPPER	WESTERN BEEF	ARSENIC	21.1	PPB
16C03372	387024	8/10/2016	RED CAYENNE PEPPER	WESTERN BEEF	CADMIUM	67.3	PPB
16C03372	387024	8/10/2016	RED CAYENNE PEPPER	WESTERN BEEF	LEAD	73.3	PPB
16C03375	383414	8/9/2016	TURMERIC POWDER	SHAD	ARSENIC	29.4	PPB
16C03375	383414	8/9/2016	TURMERIC POWDER	SHAD	CADMIUM	NONE	PPB
16C03375	383414	8/9/2016	TURMERIC POWDER	SHAD	LEAD	5000	PPB
16C03376	383413	8/9/2016	CHILLI POWDER	SHAD	ARSENIC	18.3	PPB
16C03376	383413	8/9/2016	CHILLI POWDER	SHAD	CADMIUM	55.3	PPB
16C03376	383413	8/9/2016	CHILLI POWDER	SHAD	LEAD	110	PPB
16C03377	383397	8/9/2016	CORIANDER POWDER	SHAD	ARSENIC	44.8	PPB
16C03377	383397	8/9/2016	CORIANDER POWDER	SHAD	CADMIUM	43.3	PPB
16C03377	383397	8/9/2016	CORIANDER POWDER	SHAD	LEAD	130	PPB
16C03379	383399	8/11/2016	CHICKEN BOUILLON	KENT	ARSENIC	NONE	PPB
16C03379	383399	8/11/2016	CHICKEN BOUILLON	KENT	CADMIUM	NONE	PPB
16C03379	383399	8/11/2016	CHICKEN BOUILLON	KENT	LEAD	NONE	PPB
16C03382	383410	8/9/2016	GINGER POWDER	BHAVANI	ARSENIC	70.2	PPB
16C03382	383410	8/9/2016	GINGER POWDER	BHAVANI	CADMIUM	NONE	PPB
16C03382	383410	8/9/2016	GINGER POWDER	BHAVANI	LEAD	165	PPB
16C03383	383409	8/9/2016	TURMERIC POWDER	DRAGONFLY	CADMIUM	63.4	PPB
16C03383	383409	8/9/2016	TURMERIC POWDER	DRAGONFLY	LEAD	1560	PPB
16C03384	383408	8/9/2016	BLACK SALT ROCK	KESHAV	ARSENIC	695	PPB
16C03384	383408	8/9/2016	BLACK SALT ROCK	KESHAV	CADMIUM	NONE	PPB
16C03384	383408	8/9/2016	BLACK SALT ROCK	KESHAV	LEAD	599	PPB
16C03385	383407	8/9/2016	GARAM MASAI POWDER	KESHAU	ARSENIC	264	PPB
16C03385	383407	8/9/2016	GARAM MASAI POWDER	KESHAU	CADMIUM	73.3	PPB
16C03385	383407	8/9/2016	GARAM MASAI POWDER	KESHAU	LEAD	1410	PPB
16C03386	383406	8/9/2016	CURRY POWDER	LAXMI	ARSENIC	109	PPB
16C03386	383406	8/9/2016	CURRY POWDER	LAXMI	CADMIUM	89.2	PPB
16C03386	383406	8/9/2016	CURRY POWDER	LAXMI	LEAD	637	PPB
16C03391	385451	8/10/2016	PAPRIKA	BADIA	ARSENIC	135	PPB
16C03391	385451	8/10/2016	PAPRIKA	BADIA	CADMIUM	112	PPB
16C03391	385451	8/10/2016	PAPRIKA	BADIA	LEAD	407	PPB
16C03392	385452	8/10/2016	GROUND CUMIN	PRICE RITE	ARSENIC	82.2	PPB
16C03392	385452	8/10/2016	GROUND CUMIN	PRICE RITE	CADMIUM	43.5	PPB
16C03392	385452	8/10/2016	GROUND CUMIN	PRICE RITE	LEAD	338	PPB
16C03396	379018	8/11/2016	SEASONED SALT	SPICE SUPREME	ARSENIC	NONE	PPB
16C03396	379018	8/11/2016	SEASONED SALT	SPICE SUPREME	CADMIUM	NONE	PPB
16C03396	379018	8/11/2016	SEASONED SALT	SPICE SUPREME	LEAD	30.9	PPB
16C03397	379019	8/11/2016	HAMBURGER SEASONED SALT	SPICE SUPREME	ARSENIC	58.9	PPB
16C03397	379019	8/11/2016	HAMBURGER SEASONED SALT	SPICE SUPREME	CADMIUM	39.9	PPB
16C03397	379019	8/11/2016	HAMBURGER SEASONED SALT	SPICE SUPREME	LEAD	676	PPB
16C03398	379020	8/11/2016	CURRY POWDER	SPICE SUPREME	ARSENIC	127	PPB
16C03398	379020	8/11/2016	CURRY POWDER	SPICE SUPREME	CADMIUM	43.3	PPB
16C03398	379020	8/11/2016	CURRY POWDER	SPICE SUPREME	LEAD	461	PPB
16C03399	379218	8/4/2016	SHAWARMA SPICES		ARSENIC	136	PPB
16C03399	379218	8/4/2016	SHAWARMA SPICES		CADMIUM	96.0	PPB
16C03399	379218	8/4/2016	SHAWARMA SPICES		LEAD	243	PPB
16C03400	382140	8/11/2016	PURE FANCY PAPRIKA	EAGLE SPICE	ARSENIC	41.4	PPB
16C03400	382140	8/11/2016	PURE FANCY PAPRIKA	EAGLE SPICE	CADMIUM	34.5	PPB
16C03400	382140	8/11/2016	PURE FANCY PAPRIKA	EAGLE SPICE	LEAD	158	PPB
16C03401	376975	8/10/2016	ADOBO	BLUE MOUNTAIN	ARSENIC	102	PPB
16C03401	376975	8/10/2016	ADOBO	BLUE MOUNTAIN	CADMIUM	NONE	PPB
16C03401	376975	8/10/2016	ADOBO	BLUE MOUNTAIN	LEAD	300	PPB
16C03402	376974	8/10/2016	CHICKEN SEASONING	BLUE MOUNTAIN	ARSENIC	112	PPB
16C03402	376974	8/10/2016	CHICKEN SEASONING	BLUE MOUNTAIN	CADMIUM	414	PPB
16C03402	376974	8/10/2016	CHICKEN SEASONING	BLUE MOUNTAIN	LEAD	123	PPB
16C03403	376973	8/10/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	ARSENIC	NONE	PPB
16C03403	376973	8/10/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	CADMIUM	NONE	PPB
16C03403	376973	8/10/2016	JAMAICAN CURRY POWDER	BLUE MOUNTAIN	LEAD	1180	PPB
